"section_code","section_name","division_code","division_name","group_code","group_name","category_code","category_name","activity_code","activity_name","description"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4662","بيع المعادن وركازات المعادن بالجملة","466220","البيع بالجملة للأنابيب المعدنية والحديدية","مكاتب الشركات والمؤسسات او المحلات التي تقوم بالبيع بالجملة للأنابيب المعدنية والحديدية"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4662","بيع المعادن وركازات المعادن بالجملة","466231","البيع بالجملة للمعادن الثمينة والأحجار الكريمة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4662","بيع المعادن وركازات المعادن بالجملة","466232","استيراد المعادن الثمينة والأحجار الكريمة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4662","بيع المعادن وركازات المعادن بالجملة","466241","تجارة الموارد الفضائية","يشمل المتاجرة بالموارد غير الحية الموجودة في الفضاء الخارجي بما في ذلك المعادن والماء والتي تشمل استخدامها وتملكها وشراؤها وبيعها وتداولها"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466310","البيع بالجملة للخشب بجميع أنواعه","مكاتب الشركات والمؤسسات أو مواقع الجملة المتخصصة في بيع الأخشاب بجميع أنواعها"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466320","البيع بالجملة للأدوات للحديدة والأقفال","مكاتب الشركات والمؤسسات أو المحلات التي تقوم بالبيع بالجملة للأدوات للحديدة والأقفال"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466331","البيع بالجملة للاسمنت والجص وما شابه",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466332","البيع بالجملة للرمل والبحص بأنواعها",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466333","البيع بالجملة للطابوق والبلك والبلاط والحجر والرخام والسيراميك والبورسلان",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466334","البيع بالجملة لألواح الزجاج",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466340","البيع بالجملة للأدوات الصحية وتمديداتها وسخانات وصهاريج المياه",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466351","البيع بالجملة للأصباغ والورنيش",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466352","البيع بالجملة للمواد العازلة ومواد الحشو والتركيب",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466360","البيع بالجملة لورق الحائط واغطية الارضيات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466370","البيع بالجملة للاسقف الصناعية المعدنية والابواب والشبابيك والمصنوعات المعدنية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466381","البيع بالجملة للاكسسوارات المعدنية والاقفال والمفصلات وغيرها",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4663","بيع مواد البناء والمواد الإنشائية المعدنية ومعدات السباكة والتدفئة ولوازمها بالجملة","466382","البيع بالجملة للعدد والادوات اليدوية مثل المفك والمنشار والمطارق وغيرها",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466910","البيع بالجملة للمواد الكيميائية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466921","البيع بالجملة للأسمدة الكيماوية ومحسنات التربة","استيراد الأسمدة المركبة مثل NPK واستيراد محسنات التربة مثل البتموس وبوتنج سويل. NPK 1- النيتروجين:N 2- الفوسفور:P 3- البوتاسيوم:K"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466922","البيع بالجملة للمبيدات الحشرية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466923","البيع بالجملة لمبيدات آفات الصحة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466924","البيع بالجملة وتوريد المواد الكيميائية والطبيعية المستخدمة في مكافحة التلوث",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466925","البيع بالجملة للمواد الكيميائية المستخدمة في المختبرات التعليمية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466926","البيع بالجملة للمبيدات الزراعية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466927","البيع بالجملة للغازات الطبيعية (الاولية) و الصناعية","البيع بالجملة وإعادة بيع للغازات الطبيعية و الاولية و الصناعية و الغازات السائلة المستخدمة في الأغراض التجارية والصناعية، وفي الورش كغازات لحام الحديد وغيرها وكذلك التي تعمل بها الآلات والمعدات والأجهزة التي تعمل بالغازات كالمكيفات والثلاجات وأجهزة السلامة والضواغط وغيرها، ويشمل (الأكسجين ، النيتروجين ، الأرجون ، الهيدروجين ، أكسيد النيتروز ، ثاني أكسيد الكربون ، الأسيتيلين ، CFC / HFC و FM200 ...إلخ)"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466928","البيع بالجملة للأسطوانات والخزانات المركزية للغازات الطبيعية (الأولية) والصناعية ومستلزماتها وتعبئتها","المحلات التي تزاول البيع بالجملة للاسطوانات والخزانات المركزية للغازات الطبيعية (الأولية) والصناعية ومتطلباتها وتعبئتها."
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466930","البيع بالجملة للصابون والمنظفات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466940","البيع بالجملة للمواد البلاستيكية الاولية والمطاط والالياف الصناعية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466950","البيع بالجملة للأوراق (رولات الورق)",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466992","البيع بالجملة للنفايات والخردة والمواد الخاصة بإعادة الدوران ، يشمل ( الجمع والتصنيف والتفصيل والتعرية والتخزين والتسليم والتوصيل )",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466993","البيع بالجملة لقطع الغيار المستعملة وانتهاء عمرها الإفتراضي بعد تفكيكها للحصول على قطع غيار قابلة للإستخدام والإستفادة من بيعها للكمبيوتر",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466994","البيع بالجملة لقطع الغيار المستعملة وانتهاء عمرها الإفتراضي بعد تفكيكها للحصول على قطع غيار قابلة للاستخدام والاستفادة من بيعها للسيارات","المحلات التي تقوم بالبيع بالجملة لقطع الغيار المستعملة وانتهاء عمرها الإفتراضي بعد تفكيكها للحصول على قطع غيار قابلة للاستخدام والاستفادة من بيعها للسيارات"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466995","البيع بالجملة لقطع الغيار المستعملة وانتهاء عمرها الافتراضي بعد تفكيكها للحصول على قطع غيار قابلة للاستخدام والاستفادة من بيعها للتلفزيونات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","466","بيع أنواع المبيعات المتخصصة الأخرى بالجملة","4669","بيع النفايات والخردة وغير ذلك من المنتجات غير المصنّفة في موضع آخر بالجملة","466997","البيع بالجملة للزيوت المستعملة ويشمل التصدير",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","469","تجارة الجملة غير المتخصصة","4690","تجارة الجملة غير المتخصصة","469010","البيع بالجملة لماكينات الخياطة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","469","تجارة الجملة غير المتخصصة","4690","تجارة الجملة غير المتخصصة","469020","البيع بالجملة للماكينات المحاسبية والإحصائية والكتابية ومعدات المكاتب ولوازمها",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","469","تجارة الجملة غير المتخصصة","4690","تجارة الجملة غير المتخصصة","469030","البيع بالجملة لمعدات ووسائل تعليمية","مكاتب الشركات والمؤسسات أو المحلات التي تقوم بالبيع بالجملة لمعدات ووسائل تعليمية"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","469","تجارة الجملة غير المتخصصة","4690","تجارة الجملة غير المتخصصة","469040","البيع بالجملة للهدايا والكماليات","مكاتب الشركات والمؤسسات أو المحلات التي تقوم ببيع الهدايا والكماليات بالجملة"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","46","تجارة الجملة ، باستثناء المركبات ذات المحركات والدراجات النارية","469","تجارة الجملة غير المتخصصة","4690","تجارة الجملة غير المتخصصة","469061","البيع بالجملة لأجهزة ولوازم الكيماويات والمختبرات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4711","البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساّ","471110","الجمعيات التعاونية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4711","البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساّ","471121","الأسواق المركزية للمواد الغذائية والاستهلاكية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4711","البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساّ","471131","البقالات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4711","البيع بالتجزئة في المتاجر غير المتخصصة التي تبيع الأطعمة والمشروبات والتبغ أساساّ","471132","التموينات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4719","أنواع البيع الأخرى بالتجزئة في المتاجر غير المتخصصة","471920","الأسواق الشعبية","هي الأسواق المفتوحة وتكون عبارة عن مبنى مكون من دور متصل او منفصل ، وتحتوي على مجموعة مختلفة من الأنشطة التجارية والحرفية ، التي يتم فيها بيع المنتجات الشعبية والحرفية بالتجزئة مثل (الملابس ، المنسوجات ، المفروشات ، الاواني المنزلية ، الزجاجية والخزفية والفخارية ، والمشغولات اليدوية والتحف والتماثيل والمجسمات المصنوعة من الخزف والفخار واصناف الزينة)"
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","471","تجارة التجزئة في المتاجر غير المتخصصة","4719","أنواع البيع الأخرى بالتجزئة في المتاجر غير المتخصصة","471930","مجمعات تجارية استهلاكية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472111","البيع بالتجزئة للفواكه والخضروات الطازجة والمحفوظة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472112","البيع بالتجزئة للتمور",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472121","البيع بالتجزئة لمنتجات الألبان والبيض والزيتون والمخللات",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472122","البيع بالتجزئة للعسل",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472123","البيع بالتجزئة للحليب الطازج",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472130","البيع بالتجزئة للحوم ومنتجات اللحوم",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472141","البيع بالتجزئة للدواجن والبيض",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472143","البيع بالتجزئة للحوم والدواجن المجمدة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472150","البيع بالتجزئة للأسماك وغيرها من المأكولات البحرية ومنتجاتها",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472161","البيع بالتجزئة لمنتجات المخابز والحلويات السكرية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472162","البيع بالتجزئة للشوكولاتة و الكاكاو",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472170","البيع بالتجزئة للمكسرات والبن والتوابل والعطارة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472181","البيع بالتجزئة للمواشي والاغنام والجمال الحية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472184","البيع بالتجزئة للشعير",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472191","تجارة الحلوى ، تشمل ( الحلوى العمانية والبحرينية )",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472192","تجارة الأغذية الخاصة والصحية",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4721","بيع الأغذية بالتجزئة في المتاجر المتخصصة","472193","البيع بالتجزئة للوجبات الجاهزة المحفوظة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4722","بيع المشروبات بالتجزئة في المتاجر المتخصصة","472200","بيع المشروبات بالتجزئة في المتاجر المتخصصة",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","472","بيع الأغذية والمشروبات والتبغ في المتاجر المتخصصة","4723","بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة","472300","بيع منتجات التبغ بالتجزئة في المتاجر المتخصصة وبيع المعسل والجراك",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","473","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","4730","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","473010","البيع بالتجزئة لوقود السيارات والدراجات النارية (محطات الوقود)","هو المكان المخصص لممارسة نشاط بيع الوقود بمختلف أنواعه بالتجزئة (مثل الديزل و البنزين و الهيدروجين)."
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","473","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","4730","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","473020","البيع بالتجزئة للزيوت والتشحيم",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","473","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","4730","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","473030","البيع بالتجزئة لمياه التبريد",
"F","تجارة الجملة والتجزئة وإصلاح المركبات ذات المحركات والدرجات النارية","47","تجارة التجزئة، باستثناء المركبات ذات المحركات والدراجات النارية","473","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","4730","بيع وقود السيارات بالتجزئة في المتاجر المتخصصة","473041","تشغيل محطات شحن المركبات الكهربائية","عملية تزويد المركبة الكهربائية بالطاقة الكهربائية اللازمة لشحن بطاريتها باستخدام الشواحن السريعة أو البطيئة للمركبات الكهربائية، وتشمل عملية الشحن (المركبات الكهربائية(EVs)، والمركبات الهجينة(PHEV))، وذلك بناءً على التنظيمات المعتمده من قبل هيئة تنظيم الكهرباء والإنتاج المزدوج."
